date,close,score,signal,confidence_pct,regime,S1_signal,S1_conf,S2_signal,S2_conf,S3_signal,S3_conf,S4_signal,S4_conf,S5_signal,S5_conf,S6_signal,S6_conf,S7_signal,S7_conf,S8_signal,S8_conf,S9_signal,S9_conf,S10_signal,S10_conf
2011-07-19,1600.9000244140625,0.24718145898246077,1,17.909998233938055,trending,1.0,0.785,0.0,0.0,-1.0,0.103,-1.0,0.4,0.0,0.0,0.0,0.648,0.0,0.0,1.0,1.0,-1.0,0.323,0.0,0.0
2011-07-20,1596.699951171875,0.461096063266896,1,33.409583844926956,trending,1.0,0.91,0.0,0.0,-1.0,0.018,-1.0,0.4,0.0,0.0,0.0,0.649,0.0,0.0,1.0,0.987,1.0,0.24,0.0,0.0
2011-07-21,1586.800048828125,0.47102497899267226,1,37.237794211245195,trending,1.0,0.984,0.0,0.0,-1.0,0.0,-1.0,0.4,0.0,0.0,0.0,0.653,-1.0,0.7,1.0,0.879,1.0,1.0,0.0,0.0
2011-07-22,1601.300048828125,0.6681939681291156,1,48.415252658451564,trending,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.4,0.0,0.0,0.0,0.662,0.0,0.0,1.0,0.737,1.0,0.948,0.0,0.0
2011-07-25,1612.0,0.6856348001155607,1,49.6789609938644,trending,1.0,1.0,0.0,0.0,-1.0,0.046,-1.0,0.4,0.0,0.0,0.0,0.679,0.0,0.0,1.0,0.806,1.0,1.0,0.0,0.0
2011-07-26,1616.5999755859375,0.5527548823267665,1,42.367859452944465,trending,1.0,1.0,0.0,0.0,-1.0,0.082,-1.0,0.4,0.0,0.0,0.0,0.696,0.0,0.0,1.0,0.837,1.0,1.0,-1.0,0.559
2011-07-27,1615.0,0.5395731463580133,1,41.35749852312493,trending,1.0,1.0,0.0,0.0,-1.0,0.049,-1.0,0.4,0.0,0.0,0.0,0.711,0.0,0.0,1.0,0.822,1.0,0.941,-1.0,0.559
2011-07-28,1613.4000244140625,0.48474826408919813,1,37.15525087094366,trending,1.0,1.0,0.0,0.0,-1.0,0.014,-1.0,0.4,0.0,0.0,0.0,0.698,0.0,0.0,1.0,0.768,1.0,0.734,-1.0,0.559
2011-07-29,1628.300048828125,0.558309567300268,1,46.292583790016636,trending,1.0,1.0,0.0,0.0,-1.0,0.139,-1.0,0.4,0.0,0.0,0.0,0.7,1.0,0.7,1.0,0.72,1.0,1.0,-1.0,0.559
2011-08-01,1619.0,0.4169931844299623,1,30.2140266808392,trending,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.4,0.0,0.0,0.0,0.694,0.0,0.0,0.0,0.0,1.0,0.609,-1.0,0.559
2011-08-02,1641.9000244140625,0.22920843383787617,1,19.00495934563089,trending,1.0,1.0,0.0,0.0,-1.0,0.127,-1.0,0.4,0.0,0.0,0.0,0.711,1.0,0.7,-1.0,1.0,1.0,0.261,-1.0,0.698
2011-08-03,1663.4000244140625,0.5147708859144392,1,42.68254703942601,trending,1.0,1.0,0.0,0.0,-1.0,0.257,-1.0,0.415,0.0,0.0,0.0,0.733,1.0,0.7,1.0,0.843,1.0,0.862,-1.0,0.698
2011-08-04,1656.199951171875,0.2310365140901086,1,19.156535752713722,trending,1.0,1.0,0.0,0.0,-1.0,0.125,-1.0,0.4,0.0,0.0,0.0,0.736,1.0,0.7,1.0,1.0,-1.0,0.565,-1.0,0.698
2011-08-05,1648.800048828125,0.37978840240612594,1,31.490390762740738,trending,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.4,0.0,0.0,0.0,0.738,1.0,0.7,1.0,0.86,1.0,0.123,-1.0,0.698
2011-08-08,1710.199951171875,0.16852117002374373,1,12.91690308796028,trending,1.0,1.0,0.0,0.0,-1.0,0.318,-1.0,0.606,0.0,0.0,0.0,0.768,0.0,0.0,1.0,0.509,-1.0,0.126,-1.0,0.698
2011-08-09,1740.0,0.30532234020163057,1,25.315991064051325,trending,1.0,1.0,0.0,0.0,-1.0,0.417,-1.0,0.61,0.0,0.0,0.0,0.812,1.0,0.7,1.0,1.0,1.0,0.111,-1.0,1.0
2011-08-10,1781.300048828125,0.2867278819137576,1,23.7742200310316,trending,1.0,1.0,0.0,0.0,-1.0,0.52,-1.0,0.608,0.0,0.0,0.0,0.856,1.0,0.7,1.0,1.0,1.0,0.068,-1.0,1.0
2011-08-11,1748.800048828125,0.3276803852301686,1,27.169822224189616,trending,1.0,1.0,0.0,0.0,-1.0,0.148,-1.0,0.4,0.0,0.0,0.0,0.901,1.0,0.7,1.0,1.0,1.0,0.013,-1.0,1.0
2011-08-12,1740.199951171875,0.3553268153484335,1,29.462143111566252,trending,1.0,1.0,0.0,0.0,-1.0,0.059,-1.0,0.4,0.0,0.0,0.0,0.931,1.0,0.7,1.0,1.0,1.0,0.103,-1.0,1.0
2011-08-15,1755.5,0.5192405024659674,1,39.799030879928765,trending,1.0,1.0,0.0,0.0,-1.0,0.119,-1.0,0.4,0.0,0.0,0.0,0.959,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
2011-08-16,1782.4000244140625,0.5585655653246959,1,46.31381002486912,trending,1.0,1.0,0.0,0.0,-1.0,0.215,-1.0,0.4,0.0,0.0,0.0,0.991,1.0,0.7,1.0,1.0,1.0,0.836,-1.0,0.366
2011-08-17,1791.199951171875,0.5918152159886483,1,49.070725416437156,trending,1.0,1.0,0.0,0.0,-1.0,0.244,-1.0,0.4,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,-1.0,0.366
2011-08-18,1818.9000244140625,0.5796884176880231,1,54.22488625174224,trending,1.0,1.0,1.0,1.0,-1.0,0.328,-1.0,0.4,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,1.0,0.454,-1.0,0.366
2011-08-19,1848.9000244140625,0.6056067430810607,1,56.64932359323398,trending,1.0,1.0,1.0,0.9,-1.0,0.405,-1.0,0.4,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,1.0,0.762,-1.0,0.366
2011-08-22,1888.699951171875,0.5350665374966702,1,47.10409267252938,trending,1.0,1.0,1.0,0.8,-1.0,0.488,-1.0,0.417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.628,-1.0,0.366
