date,close,score,signal,confidence_pct,regime,S1_signal,S1_conf,S2_signal,S2_conf,S3_signal,S3_conf,S4_signal,S4_conf,S5_signal,S5_conf,S6_signal,S6_conf,S7_signal,S7_conf,S8_signal,S8_conf,S9_signal,S9_conf,S10_signal,S10_conf
2011-07-07,1530.199951171875,-0.07065091044474944,-1,4.773627143417488,trending,-1.0,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.0,0.5,0.0,0.0,-1.0,0.19,0.0,0.0
2011-07-08,1541.199951171875,-0.12321953299476915,-1,8.325499326198283,trending,-1.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,1.0,0.46,0.0,0.0,-1.0,0.463,0.0,0.0
2011-07-11,1548.800048828125,-0.24661727906555211,-1,16.663039867033664,trending,-1.0,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,1.0,0.42,0.0,0.0,-1.0,1.0,0.0,0.0
2011-07-12,1561.9000244140625,-0.19806166293682304,-1,13.38231205109528,trending,-1.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,1.0,0.4,0.0,0.0,-1.0,1.0,0.0,0.0
2011-07-13,1585.199951171875,0.05456680137082659,1,3.686881917211112,trending,1.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,1.0,0.393,0.0,0.0,-1.0,0.378,0.0,0.0
2011-07-14,1589.0,0.1367037755819669,1,9.236580952995025,trending,1.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,1.0,0.453,0.0,0.0,-1.0,0.414,0.0,0.0
2011-07-15,1589.800048828125,0.23069652383177316,1,15.587331870501803,trending,1.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,1.0,0.407,0.0,0.0,-1.0,0.245,0.0,0.0
2011-07-18,1602.0999755859375,0.1667379927027691,1,11.265884654484843,trending,1.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,1.0,0.387,0.0,0.0,-1.0,0.68,0.0,0.0
2011-07-19,1600.9000244140625,0.3165950669588497,1,21.391186547959872,trending,1.0,0.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,1.0,0.36,0.0,0.0,-1.0,0.323,0.0,0.0
2011-07-20,1596.699951171875,0.5409968117121194,1,36.553202904736494,trending,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,1.0,0.413,0.0,0.0,1.0,0.24,0.0,0.0
2011-07-21,1586.800048828125,0.47517922764683806,1,32.10614618840597,trending,1.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,-1.0,0.453,0.0,0.0,1.0,1.0,0.0,0.0
2011-07-22,1601.300048828125,0.7732544882624013,1,52.24601623252144,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,1.0,0.407,0.0,0.0,1.0,0.948,0.0,0.0
2011-07-25,1612.0,0.780952380952381,1,52.766135071198526,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,1.0,0.387,0.0,0.0,1.0,1.0,0.0,0.0
2011-07-26,1616.5999755859375,0.6362391351627212,1,45.47528132223205,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,1.0,0.38,0.0,0.0,1.0,1.0,-1.0,0.559
2011-07-27,1615.0,0.6189887562499112,1,44.24230807267785,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711,1.0,0.373,0.0,0.0,1.0,0.941,-1.0,0.559
2011-07-28,1613.4000244140625,0.5576861347602673,1,39.86069461326862,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,1.0,0.347,0.0,0.0,1.0,0.734,-1.0,0.559
2011-07-29,1628.300048828125,0.5958136032478277,1,42.58586076503781,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.253,0.0,0.0,1.0,1.0,-1.0,0.559
2011-08-01,1619.0,0.48539816480975356,1,34.69390183358222,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,1.0,0.22,0.0,0.0,1.0,0.609,-1.0,0.559
2011-08-02,1641.9000244140625,0.37321269569137305,1,26.67542971127218,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711,1.0,0.193,0.0,0.0,1.0,0.261,-1.0,0.698
2011-08-03,1663.4000244140625,0.5416186975270334,1,38.71227228599109,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733,1.0,0.24,0.0,0.0,1.0,0.862,-1.0,0.698
2011-08-04,1656.199951171875,0.15173479264303733,1,10.84526556205618,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736,1.0,0.16,0.0,0.0,-1.0,0.565,-1.0,0.698
2011-08-05,1648.800048828125,0.3444380334125819,1,24.61875669359372,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738,1.0,0.213,0.0,0.0,1.0,0.123,-1.0,0.698
2011-08-08,1710.199951171875,0.25527527029391817,1,18.245835708071887,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,1.0,0.133,0.0,0.0,-1.0,0.126,-1.0,0.698
2011-08-09,1740.0,0.24097961323382813,1,17.22405161689447,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,1.0,0.0,0.0,0.0,1.0,0.111,-1.0,1.0
2011-08-10,1781.300048828125,0.2857113447611044,1,21.480047797975143,trending,1.0,1.0,0.0,0.0,1.0,0.549,0.0,0.0,0.0,0.0,0.0,0.856,1.0,0.087,0.0,0.0,1.0,0.068,-1.0,1.0
2011-08-11,1748.800048828125,0.14315712308637818,1,10.762687246763592,trending,1.0,1.0,0.0,0.0,-1.0,0.663,0.0,0.0,0.0,0.0,0.0,0.901,1.0,0.04,0.0,0.0,1.0,0.013,-1.0,1.0
2011-08-12,1740.199951171875,0.16046584656088486,1,12.063973367779226,trending,1.0,1.0,0.0,0.0,-1.0,0.618,0.0,0.0,0.0,0.0,0.0,0.931,1.0,0.013,0.0,0.0,1.0,0.103,-1.0,1.0
2011-08-15,1755.5,0.48811155789759747,1,36.696686311673005,trending,1.0,1.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,0.0,0.959,1.0,0.04,0.0,0.0,1.0,1.0,-1.0,1.0
2011-08-16,1782.4000244140625,0.5041464608396371,1,36.03393891893597,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,1.0,0.033,0.0,0.0,1.0,0.836,-1.0,0.366
2011-08-17,1791.199951171875,0.537621893333099,1,38.426600146281295,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007,0.0,0.0,1.0,1.0,-1.0,0.366
2011-08-18,1818.9000244140625,0.6045516816290977,1,52.545063615578336,trending,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0,1.0,0.454,-1.0,0.366
2011-08-19,1848.9000244140625,0.6153377677124908,1,53.48254439122972,trending,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013,0.0,0.0,1.0,0.762,-1.0,0.366
2011-08-22,1888.699951171875,0.561186667443144,1,48.77596082696123,trending,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,0.0,0.0,1.0,0.628,-1.0,0.366
2011-08-23,1858.300048828125,0.586069380706136,1,50.93866054488917,trending,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.087,0.0,0.0,1.0,0.865,-1.0,0.34
2011-08-24,1754.0999755859375,0.3948561732947867,1,35.532286482156984,trending,1.0,1.0,1.0,0.6,-1.0,0.532,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.167,0.0,0.0,1.0,0.648,-1.0,0.34
2011-08-25,1759.800048828125,0.424709818280529,1,38.218753955411024,trending,1.0,1.0,1.0,0.5,1.0,0.508,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.087,0.0,0.0,1.0,0.271,-1.0,0.34
2011-08-26,1794.0999755859375,0.45016195940047965,1,39.12616491326474,trending,1.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,-1.0,0.1,0.0,0.0,1.0,0.874,-1.0,0.34
2011-08-29,1788.4000244140625,0.42222875220526207,1,36.69832922334546,trending,1.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,-1.0,0.147,0.0,0.0,1.0,0.958,-1.0,0.34
2011-08-30,1826.699951171875,0.36012666730583587,1,31.300679856285402,trending,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908,-1.0,0.093,0.0,0.0,1.0,0.632,-1.0,0.13
2011-08-31,1828.5,0.27493446030410224,1,23.89613517882311,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,-1.0,0.12,0.0,0.0,1.0,0.359,-1.0,0.13
2011-09-01,1826.0,0.23023739586394457,1,20.011256241576845,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,1.0,0.047,0.0,0.0,-1.0,0.108,-1.0,0.13
2011-09-02,1873.699951171875,0.16104321535336089,1,13.997192056098227,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,1.0,0.0,0.0,0.0,-1.0,0.451,-1.0,0.13
2011-09-05,1873.699951171875,0.16409434838068174,1,14.26238357551993,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842,1.0,0.0,0.0,0.0,-1.0,0.433,-1.0,0.13
2011-09-06,1869.9000244140625,0.08914728682170545,1,7.464385725802621,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,1.0,0.033,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-07,1814.199951171875,0.06744186046511629,1,5.646970070824591,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,-1.0,0.06,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-08,1854.4000244140625,0.08139534883720932,1,6.815308706167611,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-09,1856.4000244140625,0.086046511627907,1,7.204754917948616,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741,1.0,0.02,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-12,1809.9000244140625,0.08139534883720932,1,6.815308706167611,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-13,1826.800048828125,0.09224806201550391,1,7.724016533656626,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665,1.0,0.047,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-14,1823.5,0.06279069767441861,1,5.257523859043585,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,-1.0,0.08,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-15,1778.5,0.061240310077519414,1,5.127708455116585,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-1.0,0.087,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-16,1812.0999755859375,0.061240310077519414,1,5.127708455116585,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552,-1.0,0.087,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-19,1776.4000244140625,0.09534883720930236,1,7.98364734151063,trending,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,1.0,0.06,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-20,1806.5999755859375,-0.0019230769230769247,0,0.14457873299156018,neutral,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491,1.0,0.027,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-21,1805.5,-0.005769230769230774,0,0.4337361989746806,neutral,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,1.0,0.013,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-22,1739.199951171875,-0.007692307692307699,0,0.5783149319662407,neutral,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,1.0,0.007,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-23,1637.5,-0.08108108108108106,-1,5.141933776432957,neutral,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,-1.0,0.067,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-26,1592.5,0.042857142857142844,0,2.89570253439504,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,-1.0,0.08,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-27,1650.5999755859375,0.042857142857142844,0,2.89570253439504,trending,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573,-1.0,0.08,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-28,1616.300048828125,-0.05626136516877824,-1,3.801377479847641,trending,1.0,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,-1.0,0.107,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-29,1615.5,-0.22606956677141396,-1,15.274705073823355,trending,1.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,-1.0,0.113,0.0,0.0,-1.0,1.0,0.0,0.0
2011-09-30,1620.4000244140625,-0.36591084575977517,-1,24.723275813348327,trending,-1.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689,-1.0,0.113,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-03,1656.0,-0.38344716513313326,-1,25.908141650594185,trending,-1.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.0,0.047,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-04,1614.699951171875,-0.509211354989959,-1,34.405574261033664,trending,-1.0,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,1.0,0.033,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-05,1640.300048828125,-0.6149612685269055,-1,41.550714422656824,trending,-1.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,-1.0,0.08,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-06,1651.9000244140625,-0.6595797002224348,-1,44.56542088995794,trending,-1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,-1.0,0.087,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-07,1634.5,-0.6809523809523809,-1,46.009495824276755,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,-1.0,0.107,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-10,1669.5999755859375,-0.6809523809523809,-1,46.009495824276755,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792,-1.0,0.107,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-11,1659.699951171875,-0.6976190476190475,-1,47.13560236543039,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,-1.0,0.153,0.0,0.0,-1.0,1.0,0.0,0.0
2011-10-12,1681.300048828125,-0.5467038141240353,-1,36.93880446952277,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,-1.0,0.173,0.0,0.0,-1.0,0.447,0.0,0.0
2011-10-13,1667.300048828125,-0.5440786412078704,-1,36.76143100596961,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,-1.0,0.18,0.0,0.0,-1.0,0.429,0.0,0.0
2011-10-14,1681.800048828125,-0.40965907924846445,-1,27.679186127080076,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781,-1.0,0.187,0.0,0.0,1.0,0.05,0.0,0.0
2011-10-17,1675.5,-0.5858274381890686,-1,39.58224660791893,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,-1.0,0.16,0.0,0.0,-1.0,0.6,0.0,0.0
2011-10-18,1651.699951171875,-0.5707999659623149,-1,38.56689452162583,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773,-1.0,0.147,0.0,0.0,-1.0,0.564,0.0,0.0
2011-10-19,1646.0,-0.5597777878997369,-1,37.822165712784084,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776,-1.0,0.153,0.0,0.0,-1.0,0.518,0.0,0.0
2011-10-20,1611.9000244140625,-0.5019262010466653,-1,33.91334269050242,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789,-1.0,0.147,0.0,0.0,-1.0,0.323,0.0,0.0
2011-10-21,1635.0999755859375,-0.2604132254726789,-1,17.595182196461888,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,-1.0,0.153,0.0,0.0,1.0,0.53,0.0,0.0
2011-10-24,1651.5,-0.16470705737881325,-1,11.128661681306843,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797,-1.0,0.153,0.0,0.0,1.0,0.865,0.0,0.0
2011-10-25,1699.5999755859375,-0.17458833245145583,-1,11.796303790961309,trending,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,1.0,0.08,0.0,0.0,1.0,0.539,0.0,0.0
2011-10-26,1722.699951171875,-0.1509871516924476,-1,10.201657149061212,trending,-1.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718,1.0,0.1,0.0,0.0,1.0,0.581,0.0,0.0
2011-10-27,1746.699951171875,-0.021581813271253292,0,1.4582052656828695,trending,-1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,-1.0,0.16,0.0,0.0,1.0,1.0,0.0,0.0
2011-10-28,1746.199951171875,0.18799387571762774,1,10.18431139642501,trending,-1.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2011-10-31,1724.199951171875,0.026726625535612485,0,1.805821670317007,trending,-1.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,1.0,0.053,0.0,0.0,1.0,0.435,0.0,0.0
2011-11-01,1711.0,-0.34852899612919647,-1,23.54884693936772,trending,-1.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566,1.0,0.027,0.0,0.0,-1.0,0.943,0.0,0.0
2011-11-02,1728.699951171875,-0.19585708089267997,-1,13.23335639547012,trending,-1.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,1.0,0.047,0.0,0.0,-1.0,0.597,0.0,0.0
2011-11-03,1764.199951171875,-0.004571651188480367,0,0.3088899784332297,trending,1.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,1.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0
